,edad,sexo,ccaa,entorno,dependiente,sociabilidad,espacio_actividad,acompañado,grupo,mascota,horario,act1,act2,act3
841,60,hombre,castilla-la mancha,urbano,False,2,exterior,True,pequeño,False,mañana,natacion,excursiones,natacion
842,61,mujer,pais vasco,urbano,True,3,exterior,False,pequeño,True,tarde,bailes,excursiones,excursiones
843,61,hombre,madrid,rural,False,3,interior,False,pareja,False,noche,cocina,pilates,natacion
844,77,hombre,madrid,rural,False,2,interior,False,solo,True,tarde,pilates,juegos de mesa,pilates
845,66,mujer,castilla-la mancha,rural,True,3,interior,False,grande,True,mañana,bailes,pilates,cocina
846,66,mujer,aragon,rural,False,1,interior,False,pareja,True,noche,bailes,juegos de mesa,natacion
847,64,mujer,madrid,rural,False,3,exterior,False,pareja,True,mañana,natacion,club de lectura,juegos de mesa
848,64,hombre,castilla-la mancha,urbano,True,2,exterior,True,pareja,True,tarde,bailes,petanca,cocina
849,65,hombre,murcia,rural,True,3,exterior,True,grande,True,mañana,cocina,excursiones,petanca
850,51,hombre,cataluña,urbano,True,1,exterior,False,pareja,True,tarde,natacion,cocina,petanca
851,64,hombre,extremadura,urbano,False,2,interior,False,grande,False,tarde,juegos de mesa,juegos de mesa,excursiones
852,69,hombre,castilla-la mancha,urbano,False,2,exterior,True,pareja,True,tarde,pilates,petanca,club de lectura
853,62,mujer,pais vasco,urbano,False,3,exterior,False,pequeño,True,tarde,cocina,gimnasia,natacion
854,74,mujer,madrid,rural,False,2,exterior,False,pequeño,False,tarde,bailes,pilates,juegos de mesa
855,76,hombre,galicia,urbano,False,2,exterior,True,pareja,True,mañana,bailes,juegos de mesa,juegos de mesa
856,67,mujer,castilla-la mancha,urbano,False,2,interior,False,solo,False,tarde,petanca,juegos de mesa,0
857,65,mujer,andalucia,rural,False,3,exterior,True,solo,False,tarde,bailes,gimnasia,bailes
858,63,hombre,cataluña,urbano,False,3,exterior,False,pareja,True,mañana,cocina,juegos de mesa,bailes
859,66,hombre,navarra,rural,False,3,exterior,True,grande,True,mañana,juegos de mesa,pilates,pickleball
860,87,hombre,castilla y leon,rural,False,3,exterior,True,solo,False,mañana,excursiones,juegos de mesa,gimnasia
861,60,mujer,madrid,rural,False,3,exterior,True,pareja,False,mañana,excursiones,juegos de mesa,juegos de mesa
862,67,mujer,galicia,rural,True,3,exterior,True,pareja,False,mañana,natacion,gimnasia,bailes
863,63,mujer,navarra,urbano,False,2,interior,False,pequeño,False,mañana,petanca,gimnasia,excursiones
864,49,hombre,madrid,urbano,False,2,exterior,True,pequeño,False,mañana,petanca,club de lectura,natacion
865,61,hombre,andalucia,urbano,True,3,exterior,False,pareja,False,noche,pickleball,excursiones,club de lectura
866,75,hombre,extremadura,urbano,False,3,exterior,False,pequeño,False,mañana,natacion,cocina,natacion
867,65,mujer,extremadura,rural,False,3,interior,False,pareja,True,noche,bailes,juegos de mesa,bailes
868,68,mujer,madrid,rural,False,2,exterior,False,grande,True,tarde,gimnasia,club de lectura,natacion
869,54,mujer,madrid,urbano,True,3,exterior,True,pareja,True,noche,bailes,gimnasia,natacion
870,76,mujer,extremadura,urbano,True,3,exterior,False,grande,False,tarde,juegos de mesa,juegos de mesa,natacion
871,55,mujer,extremadura,urbano,False,3,interior,True,mediano,False,tarde,cocina,excursiones,juegos de mesa
872,69,mujer,extremadura,rural,False,1,exterior,True,pequeño,False,mañana,pilates,gimnasia,natacion
873,69,mujer,aragon,urbano,False,2,interior,True,pareja,False,tarde,pilates,excursiones,excursiones
874,60,mujer,extremadura,urbano,False,3,interior,False,solo,False,noche,cocina,pilates,excursiones
875,70,mujer,navarra,rural,False,3,interior,False,pareja,False,mañana,excursiones,cocina,excursiones
876,63,hombre,madrid,rural,True,2,interior,False,pareja,False,tarde,excursiones,bailes,pilates
877,71,mujer,castilla-la mancha,rural,False,2,interior,False,pequeño,False,mañana,excursiones,excursiones,excursiones
878,59,hombre,pais vasco,rural,True,2,exterior,False,solo,True,tarde,cocina,club de lectura,gimnasia
879,63,mujer,castilla-la mancha,rural,True,1,exterior,False,solo,True,tarde,club de lectura,pilates,bailes
880,78,hombre,andalucia,rural,False,1,exterior,False,pareja,False,tarde,bailes,juegos de mesa,excursiones
881,64,hombre,galicia,rural,False,2,exterior,True,grande,True,mañana,juegos de mesa,excursiones,excursiones
882,67,mujer,extremadura,rural,False,3,exterior,False,pareja,True,tarde,excursiones,cocina,bailes
883,66,hombre,valencia,rural,True,1,interior,False,pareja,True,tarde,cocina,pilates,0
884,59,hombre,castilla-la mancha,rural,False,1,interior,True,solo,True,noche,excursiones,club de lectura,0
885,55,hombre,castilla-la mancha,rural,False,3,exterior,True,pequeño,True,mañana,juegos de mesa,excursiones,juegos de mesa
886,61,mujer,castilla-la mancha,urbano,False,2,interior,False,grande,False,mañana,pilates,excursiones,bailes
887,65,mujer,cataluña,rural,True,2,exterior,True,grande,True,mañana,natacion,juegos de mesa,bailes
888,56,hombre,castilla-la mancha,urbano,False,3,interior,True,pequeño,True,mañana,bailes,gimnasia,excursiones
889,77,hombre,aragon,rural,False,2,exterior,False,solo,True,tarde,pilates,pilates,juegos de mesa
890,75,hombre,madrid,rural,True,2,interior,False,grande,False,tarde,pilates,bailes,excursiones
891,63,hombre,extremadura,urbano,False,1,exterior,False,solo,True,tarde,juegos de mesa,pilates,0
892,68,hombre,castilla y leon,urbano,True,3,exterior,True,pareja,True,mañana,excursiones,pilates,pickleball
893,61,hombre,castilla-la mancha,urbano,True,1,interior,True,pequeño,True,noche,excursiones,natacion,juegos de mesa
894,61,hombre,castilla y leon,rural,False,2,exterior,False,grande,False,mañana,natacion,juegos de mesa,juegos de mesa
895,62,mujer,pais vasco,rural,False,2,exterior,False,pequeño,True,mañana,cocina,pilates,0
896,73,mujer,extremadura,rural,False,1,exterior,True,pequeño,False,mañana,club de lectura,juegos de mesa,natacion
897,68,mujer,castilla-la mancha,rural,False,3,interior,False,solo,False,mañana,club de lectura,excursiones,petanca
898,72,mujer,cataluña,urbano,False,1,exterior,True,solo,False,mañana,cocina,juegos de mesa,gimnasia
899,83,hombre,extremadura,urbano,False,2,exterior,True,solo,False,tarde,club de lectura,gimnasia,excursiones
900,62,hombre,navarra,urbano,False,3,exterior,False,solo,False,tarde,pilates,club de lectura,pilates
901,62,mujer,madrid,rural,True,2,exterior,False,pareja,True,mañana,gimnasia,cocina,cocina
902,78,mujer,madrid,urbano,False,1,interior,False,grande,False,tarde,natacion,excursiones,natacion
903,63,mujer,castilla-la mancha,rural,False,3,interior,False,pequeño,True,tarde,natacion,excursiones,petanca
904,65,mujer,extremadura,rural,True,1,exterior,False,solo,True,tarde,pilates,pilates,juegos de mesa
905,60,hombre,andalucia,rural,False,3,interior,False,solo,True,noche,club de lectura,club de lectura,excursiones
906,68,mujer,extremadura,urbano,False,2,exterior,True,grande,False,mañana,bailes,juegos de mesa,natacion
907,61,mujer,castilla-la mancha,rural,False,1,interior,False,mediano,False,tarde,club de lectura,club de lectura,cocina
908,79,mujer,galicia,rural,False,2,exterior,True,solo,False,tarde,petanca,juegos de mesa,excursiones
909,66,hombre,cataluña,rural,False,2,interior,False,solo,False,mañana,pickleball,gimnasia,bailes
910,82,hombre,castilla-la mancha,urbano,False,1,exterior,True,grande,False,tarde,juegos de mesa,cocina,bailes
911,74,hombre,castilla y leon,rural,False,3,exterior,True,pareja,True,noche,cocina,cocina,cocina
912,69,mujer,castilla-la mancha,urbano,False,2,exterior,True,grande,True,noche,petanca,gimnasia,club de lectura
913,80,mujer,castilla-la mancha,rural,False,1,interior,False,grande,True,tarde,natacion,pilates,natacion
914,74,mujer,navarra,rural,False,1,exterior,False,pequeño,False,tarde,excursiones,pilates,juegos de mesa
915,73,hombre,madrid,urbano,False,2,exterior,False,pequeño,True,mañana,gimnasia,juegos de mesa,bailes
916,57,mujer,aragon,rural,False,3,exterior,True,grande,False,mañana,bailes,pilates,cocina
917,79,hombre,cataluña,urbano,True,2,exterior,False,grande,True,tarde,pilates,gimnasia,excursiones
918,62,hombre,madrid,rural,True,2,interior,True,solo,True,mañana,cocina,juegos de mesa,natacion
919,68,hombre,madrid,urbano,True,3,interior,True,pareja,False,mañana,bailes,cocina,petanca
920,63,mujer,galicia,urbano,True,2,exterior,True,grande,True,mañana,petanca,excursiones,natacion
921,57,hombre,madrid,urbano,False,3,interior,False,solo,True,tarde,natacion,pilates,natacion
922,74,hombre,cataluña,urbano,False,2,exterior,True,pareja,False,tarde,juegos de mesa,excursiones,club de lectura
923,71,hombre,extremadura,urbano,False,2,exterior,True,pareja,False,tarde,bailes,club de lectura,0
924,55,hombre,madrid,rural,False,1,interior,True,pequeño,False,tarde,bailes,gimnasia,excursiones
925,59,mujer,castilla-la mancha,rural,False,2,exterior,True,pareja,True,tarde,bailes,cocina,excursiones
926,70,mujer,castilla-la mancha,urbano,False,1,exterior,True,grande,False,tarde,petanca,gimnasia,natacion
927,71,hombre,andalucia,rural,False,3,exterior,True,mediano,False,tarde,club de lectura,juegos de mesa,excursiones
928,55,hombre,cataluña,rural,False,2,exterior,True,pareja,True,tarde,cocina,club de lectura,bailes
929,71,hombre,madrid,urbano,False,2,interior,True,pequeño,False,tarde,juegos de mesa,gimnasia,club de lectura
930,73,hombre,extremadura,rural,False,2,interior,True,pequeño,True,tarde,natacion,club de lectura,pilates
931,58,hombre,navarra,urbano,False,3,exterior,False,grande,True,tarde,cocina,excursiones,juegos de mesa
932,55,hombre,madrid,rural,False,1,interior,True,grande,False,tarde,gimnasia,natacion,natacion
933,76,mujer,extremadura,rural,False,3,exterior,False,pequeño,False,mañana,cocina,bailes,bailes
934,66,hombre,valencia,urbano,True,2,exterior,True,grande,True,noche,pilates,natacion,bailes
935,72,hombre,galicia,rural,False,1,interior,False,grande,False,tarde,pickleball,natacion,pilates
936,55,mujer,extremadura,urbano,False,1,interior,True,grande,False,mañana,natacion,juegos de mesa,excursiones
937,61,mujer,castilla-la mancha,rural,True,2,interior,False,pequeño,True,tarde,cocina,excursiones,juegos de mesa
938,69,mujer,castilla-la mancha,urbano,False,3,interior,False,solo,True,mañana,excursiones,club de lectura,juegos de mesa
939,65,hombre,castilla y leon,rural,True,3,exterior,True,pequeño,True,mañana,bailes,excursiones,pickleball
940,72,mujer,madrid,urbano,False,2,interior,True,solo,False,mañana,cocina,pilates,club de lectura
941,67,hombre,extremadura,urbano,False,2,interior,True,grande,False,noche,pilates,cocina,juegos de mesa
942,61,hombre,castilla-la mancha,rural,True,3,interior,True,mediano,True,tarde,excursiones,pilates,cocina
943,61,hombre,pais vasco,rural,False,2,exterior,True,mediano,True,noche,petanca,excursiones,natacion
944,72,mujer,andalucia,rural,False,2,interior,True,pequeño,True,tarde,natacion,gimnasia,juegos de mesa
945,66,hombre,valencia,urbano,True,1,interior,True,grande,False,tarde,natacion,excursiones,0
946,66,hombre,extremadura,rural,False,3,exterior,False,grande,True,mañana,bailes,gimnasia,excursiones
947,68,hombre,madrid,rural,False,2,exterior,False,grande,False,tarde,natacion,pilates,club de lectura
948,64,mujer,valencia,urbano,False,3,exterior,True,grande,False,tarde,club de lectura,gimnasia,natacion
949,64,mujer,cataluña,urbano,True,3,exterior,False,solo,False,tarde,pickleball,excursiones,bailes
950,67,mujer,madrid,urbano,False,2,interior,False,pequeño,False,mañana,cocina,excursiones,excursiones
951,64,mujer,madrid,rural,False,3,interior,False,mediano,True,mañana,club de lectura,pilates,excursiones
952,72,mujer,cataluña,rural,False,2,interior,False,pequeño,False,tarde,pilates,club de lectura,juegos de mesa
953,68,hombre,extremadura,urbano,False,3,exterior,False,grande,True,mañana,pilates,pilates,natacion
954,74,mujer,castilla-la mancha,rural,False,3,exterior,True,grande,False,tarde,pilates,pilates,bailes
955,73,hombre,cataluña,urbano,False,3,interior,True,pareja,True,mañana,petanca,excursiones,natacion
956,63,hombre,castilla-la mancha,urbano,False,2,exterior,False,solo,False,tarde,petanca,juegos de mesa,excursiones
957,76,mujer,asturias,urbano,False,1,interior,False,pequeño,True,mañana,pilates,club de lectura,pilates
958,71,mujer,galicia,urbano,True,2,interior,False,solo,True,mañana,bailes,excursiones,excursiones
959,49,hombre,castilla-la mancha,rural,False,1,exterior,True,grande,True,mañana,cocina,club de lectura,pilates
960,75,hombre,andalucia,urbano,False,3,exterior,False,pareja,True,mañana,cocina,pilates,excursiones
961,73,mujer,valencia,rural,False,2,exterior,True,pareja,False,tarde,club de lectura,gimnasia,natacion
962,64,mujer,castilla-la mancha,rural,False,3,interior,True,solo,False,tarde,pilates,excursiones,cocina
963,77,hombre,castilla-la mancha,rural,True,1,interior,False,pareja,False,tarde,cocina,pilates,bailes
964,71,mujer,castilla-la mancha,rural,False,2,exterior,False,grande,False,tarde,cocina,juegos de mesa,excursiones
965,66,hombre,cataluña,rural,True,2,exterior,True,grande,True,tarde,juegos de mesa,pilates,petanca
966,75,hombre,castilla-la mancha,rural,False,1,exterior,False,grande,True,mañana,pilates,gimnasia,natacion
967,74,hombre,extremadura,urbano,False,3,interior,False,grande,True,tarde,natacion,juegos de mesa,club de lectura
968,69,mujer,castilla-la mancha,urbano,False,1,exterior,False,solo,False,noche,pilates,juegos de mesa,0
969,79,hombre,cataluña,urbano,True,2,exterior,True,mediano,False,mañana,club de lectura,cocina,club de lectura
970,64,hombre,madrid,rural,False,2,exterior,False,pequeño,True,tarde,natacion,juegos de mesa,gimnasia
971,69,hombre,galicia,rural,True,1,exterior,True,grande,False,mañana,excursiones,gimnasia,excursiones
972,62,hombre,navarra,rural,False,3,exterior,False,solo,True,tarde,pilates,club de lectura,pilates
973,75,hombre,cataluña,rural,True,2,interior,True,pareja,False,tarde,natacion,pilates,excursiones
974,81,mujer,valencia,rural,False,2,interior,True,pareja,False,mañana,bailes,pilates,natacion
975,85,hombre,cataluña,rural,True,1,exterior,False,pequeño,False,noche,natacion,juegos de mesa,bailes
976,71,mujer,cataluña,urbano,True,1,exterior,True,pareja,False,mañana,club de lectura,cocina,0
977,76,mujer,madrid,urbano,False,2,interior,True,pequeño,False,noche,pilates,juegos de mesa,juegos de mesa
978,64,mujer,extremadura,urbano,True,2,exterior,True,solo,False,mañana,pickleball,juegos de mesa,cocina
979,66,hombre,castilla-la mancha,rural,False,3,exterior,False,grande,False,tarde,petanca,excursiones,excursiones
980,64,mujer,extremadura,rural,False,2,exterior,False,solo,True,noche,club de lectura,pilates,cocina
981,71,mujer,extremadura,urbano,False,2,exterior,False,solo,True,mañana,pilates,gimnasia,juegos de mesa
982,71,hombre,andalucia,rural,False,1,exterior,True,pareja,False,tarde,bailes,excursiones,0
983,71,mujer,cataluña,rural,True,1,interior,True,pareja,False,mañana,club de lectura,juegos de mesa,0
984,86,mujer,andalucia,rural,False,1,exterior,True,grande,False,mañana,pilates,gimnasia,0
985,62,mujer,castilla-la mancha,urbano,False,2,interior,True,grande,False,mañana,pilates,cocina,juegos de mesa
986,70,hombre,castilla-la mancha,urbano,False,2,interior,True,grande,True,mañana,bailes,excursiones,bailes
987,67,hombre,madrid,rural,False,2,exterior,False,solo,True,mañana,pickleball,gimnasia,excursiones
988,62,hombre,madrid,urbano,False,1,interior,True,pequeño,True,mañana,excursiones,club de lectura,0
989,56,mujer,madrid,urbano,False,1,exterior,False,grande,True,mañana,bailes,excursiones,cocina
990,69,hombre,castilla-la mancha,rural,False,3,interior,False,grande,False,tarde,excursiones,juegos de mesa,bailes
991,69,hombre,madrid,rural,False,3,exterior,False,pareja,True,tarde,pilates,club de lectura,natacion
992,70,hombre,madrid,rural,False,2,exterior,True,pareja,True,tarde,cocina,pilates,excursiones
993,78,mujer,valencia,rural,False,3,exterior,True,grande,False,tarde,petanca,juegos de mesa,bailes
994,68,mujer,castilla-la mancha,rural,False,2,interior,False,grande,True,tarde,petanca,club de lectura,excursiones
995,64,mujer,castilla-la mancha,rural,True,2,interior,True,solo,True,tarde,cocina,juegos de mesa,0
996,57,hombre,navarra,urbano,False,2,interior,True,mediano,False,noche,petanca,excursiones,cocina
997,84,mujer,andalucia,urbano,False,2,exterior,True,pequeño,False,mañana,cocina,cocina,juegos de mesa
998,60,hombre,castilla-la mancha,rural,False,2,exterior,True,mediano,True,tarde,petanca,juegos de mesa,natacion
999,54,hombre,valencia,rural,False,1,interior,False,pequeño,True,mañana,bailes,juegos de mesa,pickleball
